Date,Price,Open,High,Low,Vol.,Change %
24/08/2015,"7,024.60","7,463.32","7,476.74","6,920.96",355.78M,-5.88%
23/08/2015,"7,463.32","8,012.83","8,012.83","7,439.52",274.20M,-6.86%
20/08/2015,"8,012.83","7,991.28","8,015.22","7,712.63",275.76M,0.27%
19/08/2015,"7,991.28","8,197.02","8,258.49","7,975.94",199.65M,-2.51%
18/08/2015,"8,197.02","8,437.26","8,443.73","8,046.37",195.27M,-2.85%
17/08/2015,"8,437.26","8,464.06","8,496.89","8,380.57",151.80M,-0.32%
16/08/2015,"8,464.06","8,683.74","8,712.74","8,418.91",148.23M,-2.53%
13/08/2015,"8,683.74","8,708.31","8,757.31","8,678.16",91.43M,-0.28%
12/08/2015,"8,708.31","8,758.07","8,758.07","8,606.60",112.91M,-0.57%
11/08/2015,"8,758.07","8,834.82","8,865.60","8,749.25",121.20M,-0.87%
10/08/2015,"8,834.82","8,699.17","8,839.21","8,699.17",136.97M,1.56%
09/08/2015,"8,699.17","8,654.64","8,707.77","8,561.46",102.82M,0.51%
06/08/2015,"8,654.64","8,790.77","8,790.77","8,617.45",124.86M,-1.55%
05/08/2015,"8,790.77","8,769.47","8,824.95","8,769.47",98.76M,0.24%
04/08/2015,"8,769.47","8,820.65","8,820.65","8,701.57",144.47M,-0.58%
03/08/2015,"8,820.65","8,807.24","8,820.65","8,744.22",176.94M,0.15%
02/08/2015,"8,807.24","9,098.27","9,101.08","8,768.35",169.45M,-3.20%
30/07/2015,"9,098.27","9,107.39","9,133.60","9,081.65",135.83M,-0.10%
29/07/2015,"9,107.39","9,090.84","9,141.89","9,090.84",112.87M,0.18%
28/07/2015,"9,090.84","9,080.02","9,106.97","9,056.99",103.55M,0.12%
27/07/2015,"9,080.02","9,301.66","9,301.66","9,079.28",142.14M,-2.38%
26/07/2015,"9,301.66","9,372.74","9,411.93","9,276.77",132.19M,-0.76%
23/07/2015,"9,372.74","9,381.01","9,385.11","9,354.46",132.22M,-0.09%
22/07/2015,"9,381.01","9,337.86","9,397.50","9,337.16",107.93M,0.46%
15/07/2015,"9,337.86","9,275.20","9,345.21","9,268.31",142.36M,0.68%
14/07/2015,"9,275.20","9,269.78","9,281.82","9,222.18",104.88M,0.06%
13/07/2015,"9,269.78","9,253.41","9,292.91","9,251.23",95.38M,0.18%
12/07/2015,"9,253.41","9,281.76","9,353.67","9,241.63",157.88M,-0.31%
09/07/2015,"9,281.76","9,057.89","9,314.44","9,047.21",199.06M,2.47%
08/07/2015,"9,057.89","9,081.73","9,081.73","9,013.74",97.01M,-0.26%
07/07/2015,"9,081.73","9,131.36","9,138.53","9,039.08",94.54M,-0.54%
06/07/2015,"9,131.36","9,160.70","9,167.97","9,086.46",118.00M,-0.32%
05/07/2015,"9,160.70","9,136.34","9,173.02","9,077.20",111.14M,0.27%
02/07/2015,"9,136.34","9,104.27","9,174.86","9,087.44",133.77M,0.35%
01/07/2015,"9,104.27","9,086.89","9,138.71","9,011.69",176.54M,0.19%
30/06/2015,"9,086.89","9,059.94","9,090.08","8,928.27",173.14M,0.30%
29/06/2015,"9,059.94","9,208.70","9,208.70","9,006.16",174.09M,-1.62%
28/06/2015,"9,208.70","9,367.29","9,368.66","9,163.88",188.91M,-1.69%
25/06/2015,"9,367.29","9,313.05","9,371.75","9,295.47",146.97M,0.58%
24/06/2015,"9,313.05","9,279.74","9,318.33","9,244.84",122.73M,0.36%
23/06/2015,"9,279.74","9,275.27","9,346.68","9,228.41",143.03M,0.05%
22/06/2015,"9,275.27","9,344.11","9,367.91","9,228.04",148.23M,-0.74%
21/06/2015,"9,344.11","9,505.74","9,506.48","9,326.69",140.99M,-1.70%
18/06/2015,"9,505.74","9,543.25","9,562.69","9,496.28",110.54M,-0.39%
17/06/2015,"9,543.25","9,544.51","9,559.64","9,487.96",143.63M,-0.01%
16/06/2015,"9,544.51","9,561.70","9,570.97","9,522.00",133.80M,-0.18%
15/06/2015,"9,561.70","9,644.57","9,693.07","9,558.00",179.26M,-0.86%
14/06/2015,"9,644.57","9,518.38","9,647.49","9,518.38",147.22M,1.33%
11/06/2015,"9,518.38","9,541.58","9,562.09","9,500.62",122.40M,-0.24%
10/06/2015,"9,541.58","9,490.88","9,563.43","9,490.88",129.19M,0.53%
09/06/2015,"9,490.88","9,532.48","9,532.48","9,425.94",152.33M,-0.44%
08/06/2015,"9,532.48","9,588.01","9,588.55","9,530.25",117.67M,-0.58%
07/06/2015,"9,588.01","9,668.10","9,671.08","9,568.16",138.84M,-0.83%
04/06/2015,"9,668.10","9,678.75","9,684.44","9,629.15",142.40M,-0.11%
03/06/2015,"9,678.75","9,716.71","9,724.92","9,666.35",158.24M,-0.39%
02/06/2015,"9,716.71","9,693.58","9,727.48","9,676.18",153.08M,0.24%
01/06/2015,"9,693.58","9,688.69","9,703.34","9,620.81",162.12M,0.05%
31/05/2015,"9,688.69","9,757.07","9,777.72","9,685.07",178.66M,-0.70%
28/05/2015,"9,757.07","9,753.32","9,784.97","9,721.42",164.59M,0.04%
27/05/2015,"9,753.32","9,801.40","9,816.18","9,750.73",216.32M,-0.49%
26/05/2015,"9,801.40","9,726.96","9,801.40","9,726.68",246.84M,0.77%
25/05/2015,"9,726.96","9,732.52","9,766.09","9,714.59",232.27M,-0.06%
24/05/2015,"9,732.52","9,768.09","9,768.09","9,662.89",229.18M,-0.36%
21/05/2015,"9,768.09","9,731.30","9,768.64","9,695.00",193.67M,0.38%
20/05/2015,"9,731.30","9,811.12","9,811.12","9,716.45",212.52M,-0.81%
19/05/2015,"9,811.12","9,807.88","9,820.79","9,782.72",208.90M,0.03%
18/05/2015,"9,807.88","9,814.65","9,829.76","9,784.22",219.19M,-0.07%
17/05/2015,"9,814.65","9,731.54","9,826.14","9,731.54",242.39M,0.85%
14/05/2015,"9,731.54","9,671.97","9,777.19","9,668.12",207.32M,0.62%
13/05/2015,"9,671.97","9,627.41","9,672.83","9,613.89",173.15M,0.46%
12/05/2015,"9,627.41","9,583.24","9,630.95","9,538.75",176.68M,0.46%
11/05/2015,"9,583.24","9,710.52","9,720.99","9,567.92",258.77M,-1.31%
10/05/2015,"9,710.52","9,717.90","9,740.40","9,688.08",219.66M,-0.08%
07/05/2015,"9,717.90","9,781.69","9,782.80","9,663.29",238.70M,-0.65%
06/05/2015,"9,781.69","9,751.03","9,799.15","9,719.41",273.83M,0.31%
05/05/2015,"9,751.03","9,787.00","9,846.92","9,746.94",329.40M,-0.37%
04/05/2015,"9,787.00","9,764.24","9,790.31","9,722.15",269.91M,0.23%
03/05/2015,"9,764.24","9,834.49","9,884.60","9,738.95",387.70M,-0.71%
30/04/2015,"9,834.49","9,812.40","9,897.46","9,812.40",388.36M,0.23%
29/04/2015,"9,812.40","9,713.07","9,818.98","9,668.76",428.70M,1.02%
28/04/2015,"9,713.07","9,710.93","9,758.99","9,682.11",383.62M,0.02%
27/04/2015,"9,710.93","9,725.17","9,737.68","9,668.19",378.75M,-0.15%
26/04/2015,"9,725.17","9,614.61","9,738.22","9,610.47",73.65M,1.15%
23/04/2015,"9,614.61","9,572.27","9,618.09","9,546.87",250.21M,0.44%
22/04/2015,"9,572.27","9,558.89","9,700.62","9,544.67",361.50M,0.14%
21/04/2015,"9,558.89","9,589.42","9,589.42","9,472.57",344.81M,-0.32%
20/04/2015,"9,589.42","9,619.97","9,685.73","9,559.69",392.83M,-0.32%
19/04/2015,"9,619.97","9,251.19","9,684.55","9,251.19",530.11M,3.99%
16/04/2015,"9,251.19","9,164.45","9,289.92","9,164.45",331.53M,0.95%
15/04/2015,"9,164.45","8,966.33","9,165.40","8,966.33",333.07M,2.21%
14/04/2015,"8,966.33","9,041.12","9,058.05","8,962.97",254.03M,-0.83%
13/04/2015,"9,041.12","8,961.13","9,044.53","8,940.88",268.46M,0.89%
12/04/2015,"8,961.13","8,950.11","9,047.00","8,950.11",272.89M,0.12%
09/04/2015,"8,950.11","8,851.83","8,960.37","8,830.11",276.96M,1.11%
08/04/2015,"8,851.83","8,802.36","8,950.80","8,802.36",363.09M,0.56%
07/04/2015,"8,802.36","8,618.63","8,806.40","8,613.43",276.90M,2.13%
06/04/2015,"8,618.63","8,589.70","8,674.00","8,574.85",194.24M,0.34%
05/04/2015,"8,589.70","8,733.79","8,745.68","8,501.94",230.21M,-1.65%
02/04/2015,"8,733.79","8,812.35","8,871.45","8,676.09",241.22M,-0.89%
01/04/2015,"8,812.35","8,778.89","8,832.27","8,741.65",239.17M,0.38%
31/03/2015,"8,778.89","8,957.05","8,995.36","8,726.34",297.86M,-1.99%
30/03/2015,"8,957.05","9,071.20","9,086.07","8,954.63",277.42M,-1.26%
29/03/2015,"9,071.20","8,903.49","9,105.67","8,903.49",283.59M,1.88%
26/03/2015,"8,903.49","8,868.12","8,916.46","8,496.87",379.33M,0.40%
25/03/2015,"8,868.12","9,331.19","9,331.98","8,855.54",444.58M,-4.96%
24/03/2015,"9,331.19","9,319.69","9,376.71","9,279.66",336.10M,0.12%
23/03/2015,"9,319.69","9,314.53","9,361.60","9,249.60",332.02M,0.06%
22/03/2015,"9,314.53","9,174.41","9,322.79","9,173.67",380.00M,1.53%
19/03/2015,"9,174.41","9,133.87","9,248.08","9,101.69",351.24M,0.44%
18/03/2015,"9,133.87","9,303.13","9,303.13","8,887.51",367.71M,-1.82%
17/03/2015,"9,303.13","9,438.24","9,458.54","9,270.07",350.09M,-1.43%
16/03/2015,"9,438.24","9,628.65","9,646.68","9,377.00",374.19M,-1.98%
15/03/2015,"9,628.65","9,691.00","9,691.00","9,585.46",325.10M,-0.64%
12/03/2015,"9,691.00","9,661.91","9,745.22","9,660.00",353.26M,0.30%
11/03/2015,"9,661.91","9,612.71","9,666.69","9,530.81",258.76M,0.51%
10/03/2015,"9,612.71","9,622.96","9,650.90","9,558.29",269.50M,-0.11%
09/03/2015,"9,622.96","9,579.28","9,636.80","9,572.00",350.30M,0.46%
08/03/2015,"9,579.28","9,516.98","9,582.64","9,474.75",393.26M,0.65%
05/03/2015,"9,516.98","9,462.59","9,524.93","9,447.90",271.30M,0.57%
04/03/2015,"9,462.59","9,487.73","9,527.88","9,453.97",241.73M,-0.26%
03/03/2015,"9,487.73","9,389.38","9,487.97","9,379.46",297.90M,1.05%
02/03/2015,"9,389.38","9,352.63","9,396.20","9,331.29",276.81M,0.39%
01/03/2015,"9,352.63","9,313.52","9,379.18","9,307.63",241.69M,0.42%
26/02/2015,"9,313.52","9,320.31","9,363.58","9,297.34",288.72M,-0.07%
25/02/2015,"9,320.31","9,294.12","9,327.56","9,255.45",284.60M,0.28%
24/02/2015,"9,294.12","9,234.32","9,307.44","9,207.25",253.08M,0.65%
23/02/2015,"9,234.32","9,301.30","9,321.95","9,217.17",395.58M,-0.72%
22/02/2015,"9,301.30","9,300.20","9,388.66","9,291.35",286.03M,0.01%
19/02/2015,"9,300.20","9,407.87","9,407.87","9,257.67",291.42M,-1.14%
18/02/2015,"9,407.87","9,442.45","9,488.76","9,362.73",262.02M,-0.37%
17/02/2015,"9,442.45","9,439.37","9,544.45","9,422.07",363.83M,0.03%
16/02/2015,"9,439.37","9,467.06","9,482.74","9,428.74",353.39M,-0.29%
15/02/2015,"9,467.06","9,257.49","9,472.36","9,257.49",417.21M,2.26%
12/02/2015,"9,257.49","9,133.70","9,264.44","9,123.00",326.74M,1.36%
11/02/2015,"9,133.70","9,300.50","9,301.24","9,092.52",339.29M,-1.79%
10/02/2015,"9,300.50","9,390.26","9,391.75","9,278.08",394.63M,-0.96%
09/02/2015,"9,390.26","9,345.32","9,425.56","9,331.34",502.58M,0.48%
08/02/2015,"9,345.32","9,180.11","9,353.54","9,180.11",456.09M,1.80%
05/02/2015,"9,180.11","9,169.20","9,196.39","9,073.02",306.69M,0.12%
04/02/2015,"9,169.20","9,227.36","9,298.85","9,144.27",344.60M,-0.63%
03/02/2015,"9,227.36","9,213.14","9,338.15","9,190.08",497.65M,0.15%
02/02/2015,"9,213.14","9,143.93","9,242.52","9,090.87",428.90M,0.76%
01/02/2015,"9,143.93","8,878.54","9,238.41","8,878.54",486.52M,2.99%
29/01/2015,"8,878.54","8,912.50","8,926.09","8,828.08",459.75M,-0.38%
28/01/2015,"8,912.50","8,686.16","8,937.40","8,686.16",512.74M,2.61%
27/01/2015,"8,686.16","8,480.10","8,691.22","8,472.08",437.38M,2.43%
26/01/2015,"8,480.10","8,421.72","8,511.87","8,421.72",381.86M,0.69%
22/01/2015,"8,421.72","8,393.81","8,430.61","8,341.70",275.58M,0.33%
21/01/2015,"8,393.81","8,483.62","8,484.10","8,381.15",217.06M,-1.06%
20/01/2015,"8,483.62","8,482.93","8,505.17","8,426.20",204.50M,0.01%
19/01/2015,"8,482.93","8,535.78","8,546.39","8,470.73",252.57M,-0.62%
18/01/2015,"8,535.78","8,458.72","8,554.08","8,452.88",262.96M,0.91%
15/01/2015,"8,458.72","8,551.93","8,564.56","8,449.15",276.39M,-1.09%
14/01/2015,"8,551.93","8,491.68","8,569.54","8,490.93",297.99M,0.71%
13/01/2015,"8,491.68","8,436.71","8,503.49","8,268.50",292.83M,0.65%
12/01/2015,"8,436.71","8,445.13","8,498.40","8,388.98",337.01M,-0.10%
11/01/2015,"8,445.13","8,284.89","8,451.01","8,277.20",260.56M,1.93%
08/01/2015,"8,284.89","8,133.39","8,335.34","8,133.39",316.14M,1.86%
07/01/2015,"8,133.39","8,057.43","8,208.70","7,986.06",370.71M,0.94%
06/01/2015,"8,057.43","8,106.80","8,106.80","7,770.17",310.95M,-0.61%
05/01/2015,"8,106.80","8,356.93","8,356.93","8,102.65",243.97M,-2.99%
04/01/2015,"8,356.93","8,409.54","8,418.56","8,346.56",346.99M,-0.63%
01/01/2015,"8,409.54","8,333.30","8,452.37","8,297.71",287.86M,0.91%
31/12/2014,"8,333.30","8,486.58","8,607.84","8,042.23",432.29M,-1.81%
30/12/2014,"8,486.58","8,855.35","8,855.35","8,462.82",360.37M,-4.16%
29/12/2014,"8,855.35","8,856.38","8,948.52","8,838.35",425.88M,-0.01%
28/12/2014,"8,856.38","8,749.34","8,863.20","8,742.84",337.16M,1.22%
25/12/2014,"8,749.34","8,699.78","8,811.31","8,649.66",373.92M,0.57%
24/12/2014,"8,699.78","8,546.70","8,814.38","8,546.70",390.40M,1.79%
23/12/2014,"8,546.70","8,546.88","8,573.49","8,492.60",255.41M,0.00%
22/12/2014,"8,546.88","8,525.39","8,588.37","8,399.73",353.76M,0.25%
21/12/2014,"8,525.39","8,320.55","8,739.57","8,282.23",437.69M,2.46%
18/12/2014,"8,320.55","7,638.90","8,332.61","7,638.90",355.84M,8.92%
17/12/2014,"7,638.90","7,330.30","7,681.50","7,225.83",360.01M,4.21%
16/12/2014,"7,330.30","7,904.91","7,904.91","7,275.05",285.85M,-7.27%
15/12/2014,"7,904.91","8,119.08","8,266.35","7,847.95",239.96M,-2.64%
14/12/2014,"8,119.08","8,393.92","8,393.92","8,044.65",230.52M,-3.27%
11/12/2014,"8,393.92","8,410.98","8,413.02","8,158.05",260.65M,-0.20%
10/12/2014,"8,410.98","8,625.31","8,643.68","8,395.02",187.68M,-2.48%
09/12/2014,"8,625.31","8,785.73","8,785.73","8,496.14",246.26M,-1.83%
08/12/2014,"8,785.73","8,941.45","8,941.45","8,784.48",195.93M,-1.74%
07/12/2014,"8,941.45","8,957.63","8,961.85","8,883.41",247.73M,-0.18%
04/12/2014,"8,957.63","8,801.68","8,959.70","8,801.68",244.16M,1.77%
03/12/2014,"8,801.68","8,742.57","8,802.92","8,715.00",227.88M,0.68%
02/12/2014,"8,742.57","8,720.42","8,867.65","8,720.42",222.18M,0.25%
01/12/2014,"8,720.42","8,624.89","8,774.74","8,529.50",298.93M,1.11%
30/11/2014,"8,624.89","9,055.63","9,055.63","8,482.50",220.97M,-4.76%
27/11/2014,"9,055.63","9,081.27","9,104.41","8,956.17",201.17M,-0.28%
26/11/2014,"9,081.27","9,234.03","9,234.03","8,922.32",227.90M,-1.65%
25/11/2014,"9,234.03","9,404.76","9,404.76","9,213.06",188.77M,-1.82%
24/11/2014,"9,404.76","9,515.63","9,535.12","9,399.10",212.14M,-1.17%
23/11/2014,"9,515.63","9,408.83","9,556.00","9,408.83",204.51M,1.14%
20/11/2014,"9,408.83","9,383.79","9,427.56","9,375.20",162.74M,0.27%
19/11/2014,"9,383.79","9,374.68","9,417.35","9,320.25",181.81M,0.10%
18/11/2014,"9,374.68","9,289.55","9,390.78","9,285.29",178.19M,0.92%
17/11/2014,"9,289.55","9,553.81","9,553.81","9,224.18",195.95M,-2.77%
16/11/2014,"9,553.81","9,681.66","9,683.45","9,525.46",162.53M,-1.32%
13/11/2014,"9,681.66","9,766.01","9,766.71","9,657.68",181.67M,-0.86%
12/11/2014,"9,766.01","9,768.05","9,832.74","9,751.39",204.25M,-0.02%
11/11/2014,"9,768.05","9,793.20","9,814.88","9,719.78",253.67M,-0.26%
10/11/2014,"9,793.20","9,688.65","9,796.97","9,686.29",183.15M,1.08%
09/11/2014,"9,688.65","9,649.28","9,689.89","9,593.91",203.18M,0.41%
06/11/2014,"9,649.28","9,628.84","9,665.96","9,583.12",183.11M,0.21%
05/11/2014,"9,628.84","9,784.57","9,784.57","9,436.38",227.18M,-1.59%
04/11/2014,"9,784.57","10,141.67","10,141.67","9,750.71",239.96M,-3.52%
03/11/2014,"10,141.67","10,099.27","10,142.82","10,075.68",158.88M,0.42%
02/11/2014,"10,099.27","10,034.92","10,172.15","10,034.92",156.66M,0.64%
30/10/2014,"10,034.92","10,081.96","10,081.96","9,925.37",186.50M,-0.47%
29/10/2014,"10,081.96","10,163.66","10,216.57","10,076.05",213.22M,-0.80%
28/10/2014,"10,163.66","10,194.42","10,216.24","10,119.59",202.67M,-0.30%
27/10/2014,"10,194.42","10,313.96","10,358.89","10,194.28",210.25M,-1.16%
26/10/2014,"10,313.96","10,165.33","10,313.96","10,130.29",229.55M,1.46%
23/10/2014,"10,165.33","10,206.19","10,206.19","10,041.15",215.30M,-0.40%
22/10/2014,"10,206.19","10,136.46","10,267.50","10,104.22",279.11M,0.69%
21/10/2014,"10,136.46","9,882.36","10,147.21","9,882.36",283.70M,2.57%
20/10/2014,"9,882.36","9,775.32","9,887.18","9,758.33",241.07M,1.10%
19/10/2014,"9,775.32","9,547.54","9,942.61","9,547.54",252.40M,2.39%
16/10/2014,"9,547.54","9,903.00","9,903.00","9,340.62",311.18M,-3.59%
15/10/2014,"9,903.00","10,177.11","10,177.11","9,893.41",221.37M,-2.69%
14/10/2014,"10,177.11","10,377.94","10,377.94","10,071.76",209.01M,-1.94%
13/10/2014,"10,377.94","10,145.38","10,383.35","10,112.02",226.48M,2.29%
12/10/2014,"10,145.38","10,851.48","10,851.48","10,123.54",254.05M,-6.51%
02/10/2014,"10,851.48","10,849.61","10,860.81","10,732.59",182.74M,0.02%
01/10/2014,"10,849.61","10,854.79","10,868.92","10,813.72",153.82M,-0.05%
30/09/2014,"10,854.79","10,757.41","10,861.44","10,757.41",177.25M,0.91%
29/09/2014,"10,757.41","10,674.17","10,757.84","10,633.38",168.04M,0.78%
28/09/2014,"10,674.17","10,765.02","10,782.75","10,633.46",181.28M,-0.84%
25/09/2014,"10,765.02","10,720.51","10,811.49","10,718.66",207.99M,0.42%
24/09/2014,"10,720.51","10,874.82","10,875.61","10,614.08",316.92M,-1.42%
22/09/2014,"10,874.82","11,010.68","11,010.68","10,822.80",264.26M,-1.23%
21/09/2014,"11,010.68","11,062.37","11,081.76","10,977.95",266.63M,-0.47%
18/09/2014,"11,062.37","11,080.92","11,105.24","11,053.40",227.00M,-0.17%
17/09/2014,"11,080.92","10,993.35","11,097.72","10,993.35",259.00M,0.80%
16/09/2014,"10,993.35","10,932.72","11,016.83","10,931.59",277.30M,0.55%
15/09/2014,"10,932.72","11,026.96","11,047.02","10,910.91",278.44M,-0.85%
14/09/2014,"11,026.96","11,063.14","11,125.63","11,015.00",299.24M,-0.33%
11/09/2014,"11,063.14","11,126.01","11,148.66","11,050.93",353.69M,-0.57%
10/09/2014,"11,126.01","11,149.36","11,154.29","11,082.93",368.87M,-0.21%
09/09/2014,"11,149.36","11,143.82","11,159.50","11,129.67",294.06M,0.05%
08/09/2014,"11,143.82","11,135.96","11,150.36","11,104.75",276.44M,0.07%
07/09/2014,"11,135.96","11,068.83","11,141.02","11,068.72",285.40M,0.61%
04/09/2014,"11,068.83","11,061.14","11,073.05","11,009.71",324.04M,0.07%
03/09/2014,"11,061.14","11,048.19","11,099.33","11,026.91",331.47M,0.12%
02/09/2014,"11,048.19","11,116.75","11,116.75","11,026.15",294.21M,-0.62%
01/09/2014,"11,116.75","11,112.12","11,138.41","11,060.87",334.00M,0.04%
31/08/2014,"11,112.12","11,042.03","11,114.91","11,041.54",315.62M,0.63%
28/08/2014,"11,042.03","11,029.95","11,070.70","11,001.19",309.44M,0.11%
27/08/2014,"11,029.95","10,939.84","11,031.47","10,939.84",473.80M,0.82%
26/08/2014,"10,939.84","10,842.78","10,943.75","10,817.93",342.02M,0.90%
25/08/2014,"10,842.78","10,903.04","11,051.03","10,797.83",489.79M,-0.55%
24/08/2014,"10,903.04","10,734.76","10,905.36","10,734.76",282.22M,1.57%
21/08/2014,"10,734.76","10,716.24","10,745.73","10,712.42",214.72M,0.17%
20/08/2014,"10,716.24","10,659.56","10,741.71","10,653.97",267.79M,0.53%
19/08/2014,"10,659.56","10,650.09","10,668.56","10,638.84",235.53M,0.09%
18/08/2014,"10,650.09","10,639.04","10,682.50","10,628.69",259.97M,0.10%
17/08/2014,"10,639.04","10,588.26","10,652.69","10,583.15",232.74M,0.48%
14/08/2014,"10,588.26","10,593.10","10,626.01","10,575.33",235.62M,-0.05%
13/08/2014,"10,593.10","10,588.89","10,641.64","10,572.70",209.19M,0.04%
12/08/2014,"10,588.89","10,596.55","10,608.04","10,553.50",205.98M,-0.07%
11/08/2014,"10,596.55","10,579.12","10,603.30","10,547.21",197.23M,0.16%
10/08/2014,"10,579.12","10,552.48","10,614.11","10,551.77",199.77M,0.25%
07/08/2014,"10,552.48","10,478.34","10,585.38","10,478.34",202.33M,0.71%
06/08/2014,"10,478.34","10,450.52","10,494.12","10,398.25",192.87M,0.27%
05/08/2014,"10,450.52","10,405.81","10,501.38","10,405.81",287.65M,0.43%
04/08/2014,"10,405.81","10,302.88","10,409.47","10,290.95",223.10M,1.00%
03/08/2014,"10,302.88","10,214.73","10,313.46","10,177.05",184.83M,0.86%
24/07/2014,"10,214.73","10,162.73","10,227.93","10,160.60",267.24M,0.51%
23/07/2014,"10,162.73","10,025.14","10,187.19","10,024.01",234.07M,1.37%
22/07/2014,"10,025.14","9,750.02","10,068.63","9,750.02",331.09M,2.82%
21/07/2014,"9,750.02","9,736.79","9,763.59","9,712.90",138.47M,0.14%
20/07/2014,"9,736.79","9,786.58","9,788.17","9,705.81",156.17M,-0.51%
17/07/2014,"9,786.58","9,810.81","9,816.46","9,766.66",188.32M,-0.25%
16/07/2014,"9,810.81","9,798.33","9,818.18","9,784.61",170.71M,0.13%
15/07/2014,"9,798.33","9,808.04","9,827.88","9,789.89",128.26M,-0.10%
14/07/2014,"9,808.04","9,812.50","9,816.71","9,780.85",171.29M,-0.05%
13/07/2014,"9,812.50","9,803.29","9,833.31","9,774.55",138.69M,0.09%
10/07/2014,"9,803.29","9,787.41","9,817.79","9,787.41",118.35M,0.16%
09/07/2014,"9,787.41","9,779.60","9,788.96","9,760.32",126.67M,0.08%
08/07/2014,"9,779.60","9,789.52","9,797.74","9,753.66",140.66M,-0.10%
07/07/2014,"9,789.52","9,752.16","9,794.65","9,748.04",142.70M,0.38%
06/07/2014,"9,752.16","9,687.94","9,757.94","9,684.27",162.73M,0.66%
03/07/2014,"9,687.94","9,678.51","9,692.61","9,646.86",191.82M,0.10%
02/07/2014,"9,678.51","9,584.31","9,685.99","9,583.99",169.50M,0.98%
01/07/2014,"9,584.31","9,513.02","9,585.04","9,508.04",139.12M,0.75%
30/06/2014,"9,513.02","9,513.71","9,533.72","9,470.27",140.01M,-0.01%
29/06/2014,"9,513.71","9,569.49","9,569.49","9,484.49",118.40M,-0.58%
26/06/2014,"9,569.49","9,581.03","9,591.54","9,553.86",206.13M,-0.12%
25/06/2014,"9,581.03","9,522.10","9,581.31","9,522.10",203.65M,0.62%
24/06/2014,"9,522.10","9,553.55","9,556.02","9,412.93",222.61M,-0.33%
23/06/2014,"9,553.56","9,657.41","9,657.41","9,488.18",220.85M,-1.08%
22/06/2014,"9,657.41","9,648.26","9,704.08","9,608.69",188.11M,0.09%
19/06/2014,"9,648.26","9,639.05","9,668.74","9,616.33",166.63M,0.10%
18/06/2014,"9,639.05","9,574.51","9,643.57","9,565.30",196.46M,0.67%
17/06/2014,"9,574.51","9,523.18","9,577.61","9,430.13",285.13M,0.54%
16/06/2014,"9,523.18","9,716.99","9,719.64","9,515.43",265.67M,-1.99%
15/06/2014,"9,716.99","9,826.67","9,826.67","9,672.05",226.67M,-1.12%
12/06/2014,"9,826.67","9,871.68","9,875.61","9,799.97",211.63M,-0.46%
11/06/2014,"9,871.68","9,905.68","9,907.09","9,852.33",207.17M,-0.34%
10/06/2014,"9,905.68","9,892.12","9,933.92","9,873.17",285.69M,0.14%
09/06/2014,"9,892.12","9,853.51","9,895.20","9,814.51",226.40M,0.39%
08/06/2014,"9,853.51","9,860.41","9,889.97","9,716.44",328.19M,-0.07%
05/06/2014,"9,860.41","9,856.52","9,881.55","9,851.03",233.39M,0.04%
04/06/2014,"9,856.52","9,838.86","9,862.24","9,813.92",222.60M,0.18%
03/06/2014,"9,838.86","9,864.61","9,867.06","9,826.82",261.48M,-0.26%
02/06/2014,"9,864.61","9,864.68","9,871.96","9,821.92",272.16M,0.00%
01/06/2014,"9,864.68","9,823.40","9,881.23","9,821.37",253.06M,0.42%
29/05/2014,"9,823.40","9,798.45","9,870.76","9,760.76",402.06M,0.25%
28/05/2014,"9,798.45","9,830.19","9,839.53","9,778.06",329.82M,-0.32%
27/05/2014,"9,830.19","9,821.53","9,868.65","9,818.50",344.03M,0.09%
26/05/2014,"9,821.53","9,772.48","9,827.08","9,772.48",349.52M,0.50%
25/05/2014,"9,772.48","9,750.90","9,780.72","9,690.02",373.69M,0.22%
22/05/2014,"9,750.90","9,765.82","9,793.73","9,749.35",422.86M,-0.15%
21/05/2014,"9,765.82","9,731.46","9,765.82","9,719.85",379.21M,0.35%
20/05/2014,"9,731.47","9,724.75","9,765.79","9,699.27",362.72M,0.07%
19/05/2014,"9,724.75","9,809.81","9,819.02","9,680.17",561.55M,-0.87%
18/05/2014,"9,809.81","9,807.37","9,821.76","9,797.09",433.58M,0.02%
15/05/2014,"9,807.37","9,819.89","9,826.60","9,794.03",422.34M,-0.13%
14/05/2014,"9,819.89","9,816.19","9,825.86","9,793.78",374.46M,0.04%
13/05/2014,"9,816.19","9,775.85","9,830.76","9,775.85",360.82M,0.41%
12/05/2014,"9,775.85","9,765.48","9,781.94","9,741.62",302.78M,0.11%
11/05/2014,"9,765.48","9,787.03","9,814.70","9,738.42",323.50M,-0.22%
08/05/2014,"9,787.03","9,745.09","9,808.30","9,745.09",313.86M,0.43%
07/05/2014,"9,745.09","9,744.12","9,751.25","9,710.11",306.61M,0.01%
06/05/2014,"9,744.12","9,740.83","9,798.62","9,727.59",304.90M,0.03%
05/05/2014,"9,740.83","9,755.35","9,767.53","9,717.76",279.61M,-0.15%
04/05/2014,"9,755.35","9,660.13","9,770.88","9,660.13",393.85M,0.99%
01/05/2014,"9,660.13","9,585.22","9,671.81","9,568.90",310.32M,0.78%
30/04/2014,"9,585.22","9,562.93","9,597.38","9,555.21",289.54M,0.23%
29/04/2014,"9,562.93","9,575.54","9,611.32","9,556.03",315.22M,-0.13%
